id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;ano;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos
173937;11/01/2007;Segunda;18:00:00;RN;304;284.2;MACAIBA;Outras;Coliso com objeto mvel;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
173938;11/01/2007;Segunda;17:55:00;RS;116;184;NOVA PETROPOLIS;Falta de ateno;Coliso frontal;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Curva;Urbano;2007;2;1;1;1;2;1;1;2
173939;11/01/2007;Segunda;15:00:00;MA;10;216.8;GOVERNADOR EDISON LOBAO;Defeito na via;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
173940;11/01/2007;Segunda;18:20:00;PR;277;32.9;MORRETES;Falta de ateno;Queda de motocicleta / bicicleta / veculo;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
173941;11/01/2007;Segunda;18:20:00;SC;470;31;GASPAR;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
173942;11/01/2007;Segunda;17:25:00;SE;101;116.5;ITAPORANGA DAJUDA;Outras;Coliso traseira;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;3;1;2;1;1;1;2;2
173943;11/01/2007;Segunda;17:30:00;RN;101;82.1;SAO GONCALO DO AMARANTE;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Anoitecer;Crescente;Ceu Claro;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;1
173944;11/01/2007;Segunda;12:30:00;SC;101;149;ITAPEMA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
173945;11/01/2007;Segunda;17:15:00;MG;40;525.1;CONTAGEM;Outras;Tombamento;Com Vtimas Feridas;Amanhecer;Decrescente;Nublado;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
173946;11/01/2007;Segunda;18:15:00;SC;101;302;LAGUNA;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
173947;11/01/2007;Segunda;16:40:00;RO;364;248.2;CACOAL;Defeito na via;Coliso frontal;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;5;1;2;2;1;1;4;3
173948;11/01/2007;Segunda;19:00:00;GO;40;5.2;VALPARAISO DE GOIAS;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Anoitecer;Decrescente;Nublado;Dupla;Reta;Urbano;2007;5;1;1;1;5;1;1;2
173949;11/01/2007;Segunda;15:45:00;MG;50;1.5;ARAGUARI;Outras;Queda de motocicleta / bicicleta / veculo;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;1;1;2;1
173951;11/01/2007;Segunda;13:00:00;ES;101;320.2;GUARAPARI;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
173952;11/01/2007;Segunda;16:35:00;SP;116;522.5;CAJATI;Velocidade incompatvel;Coliso lateral;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Rural;2007;5;1;3;1;1;1;4;2
173954;11/01/2007;Segunda;17:15:00;MG;365;428;PATOS DE MINAS;Outras;Capotamento;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
173955;11/01/2007;Segunda;11:30:00;MG;381;422;SABARA;Falta de ateno;Coliso frontal;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Rural;2007;3;1;2;1;1;1;2;3
173957;11/01/2007;Segunda;17:45:00;SC;282;209.5;LAGES;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
173958;11/01/2007;Segunda;18:00:00;RJ;116;174;NOVA IGUACU;Outras;Coliso traseira;Sem Vtimas;Anoitecer;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;2
173959;11/01/2007;Segunda;20:45:00;RS;101;44.8;TERRA DE AREIA;Outras;Sada de Pista;Sem Vtimas;Anoitecer;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;1;1;1;1;1;1;1;1
173961;11/01/2007;Segunda;17:15:00;GO;50;230.6;CAMPO ALEGRE DE GOIAS;Outras;Coliso lateral;Sem Vtimas;Plena noite;Decrescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
173962;11/01/2007;Segunda;17:35:00;SP;116;86.7;PINDAMONHANGABA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Mltipla;Reta;Urbano;2007;4;1;1;1;4;1;1;4
173963;11/01/2007;Segunda;16:20:00;RS;386;330.8;MARQUES DE SOUZA;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
173964;11/01/2007;Segunda;19:00:00;PR;277;20.9;MORRETES;Falta de ateno;Queda de motocicleta / bicicleta / veculo;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;2;1;1;1;1;1;1;1
173965;11/01/2007;Segunda;16:30:00;RN;101;109.3;PARNAMIRIM;Ingesto de lcool;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;3;1;1;1;3;1;1;3
173968;11/01/2007;Segunda;17:00:00;MG;40;580;ITABIRITO;Desobedincia  sinalizao;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
173969;11/01/2007;Segunda;14:40:00;MG;381;515.9;BRUMADINHO;Outras;Capotamento;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;4;1;2;2;1;1;4;1
173970;11/01/2007;Segunda;20:00:00;RS;290;6.5;OSORIO;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Anoitecer;Crescente;Sol;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
173971;11/01/2007;Segunda;20:15:00;PR;277;698.5;SAO MIGUEL DO IGUACU;Outras;Queda de motocicleta / bicicleta / veculo;Com Vtimas Feridas;Anoitecer;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
173973;11/01/2007;Segunda;14:00:00;SC;101;85.3;BARRA VELHA;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;3;1;1;1;2;1;1;2
173975;11/01/2007;Segunda;17:00:00;BA;116;481;ANTONIO CARDOSO;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;7;1;2;3;2;1;5;2
173976;11/01/2007;Segunda;14:20:00;PE;232;232.2;PESQUEIRA;Dormindo;Capotamento;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
173977;11/01/2007;Segunda;21:00:00;RJ;116;167;SAO JOAO DE MERITI;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Crescente;Chuva;Mltipla;Reta;Urbano;2007;3;1;1;1;3;1;1;3
173978;11/01/2007;Segunda;19:20:00;AL;316;275.1;MACEIO;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
173979;11/01/2007;Segunda;20:00:00;RS;290;61.1;GRAVATAI;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Mltipla;Reta;Rural;2007;2;1;1;1;2;1;1;2
173980;11/01/2007;Segunda;16:15:00;MG;40;746.4;SANTOS DUMONT;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;4;1;1;1;3;1;1;3
173981;11/01/2007;Segunda;15:50:00;SC;280;119.3;SAO BENTO DO SUL;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Cruzamento;Rural;2007;2;1;1;1;1;1;1;2
173982;11/01/2007;Segunda;19:11:00;SP;116;126.3;CACAPAVA;Outras;Coliso traseira;Sem Vtimas;Anoitecer;Crescente;Nublado;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
173983;11/01/2007;Segunda;14:01:00;SC;470;22.7;ILHOTA;No guardar distncia de segurana;Coliso traseira;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
173984;11/01/2007;Segunda;17:30:00;RS;392;325.6;SANTA MARIA;Outras;Coliso lateral;Com Vtimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Rural;2007;3;1;1;1;2;1;1;3
173985;11/01/2007;Segunda;17:10:00;SC;101;368.9;SANGAO;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
173987;11/01/2007;Segunda;18:00:00;MG;40;524.7;CONTAGEM;Outras;Coliso traseira;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2007;5;1;2;1;3;1;2;3
173988;11/01/2007;Segunda;11:15:00;MG;50;166.9;UBERABA;Falta de ateno;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Dupla;Cruzamento;Rural;2007;5;1;1;1;5;1;1;1
173989;11/01/2007;Segunda;13:30:00;SP;116;77;ROSEIRA;Outras;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
173990;11/01/2007;Segunda;22:00:00;RS;101;76;MAQUINE;Ultrapassagem indevida;Coliso traseira;Sem Vtimas;Plena noite;Crescente;Vento;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
173991;11/01/2007;Segunda;16:10:00;RN;304;33.8;MOSSORO;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
173992;11/01/2007;Segunda;17:40:00;SC;101;259.5;PAULO LOPES;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Sol;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
173993;11/01/2007;Segunda;16:00:00;SC;280;127;RIO NEGRINHO;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Simples;Cruzamento;Urbano;2007;4;1;2;1;2;1;2;2
173994;11/01/2007;Segunda;15:00:00;SC;101;200;SAO JOSE;Falta de ateno;Coliso lateral;Com Vtimas Feridas;Pleno dia;Crescente;Sol;Mltipla;Reta;Urbano;2007;3;1;1;1;2;1;1;2
173995;11/01/2007;Segunda;16:10:00;MG;381;514;BRUMADINHO;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
173996;11/01/2007;Segunda;19:40:00;SC;116;288.6;CAPAO ALTO;Outras;Coliso lateral;Com Vtimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
173997;11/01/2007;Segunda;14:00:00;SC;101;313.2;LAGUNA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Urbano;2007;3;1;1;1;3;1;1;3
173998;11/01/2007;Segunda;18:00:00;MA;230;23.9;BARAO DE GRAJAU;Animais na Pista;Atropelamento de animal;Com Vtimas Feridas;Anoitecer;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;4;1;3;1;1;1;3;1
173999;11/01/2007;Segunda;17:40:00;SC;101;368.9;SANGAO;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Urbano;2007;3;1;1;1;3;1;1;3
174001;11/01/2007;Segunda;15:10:00;SC;282;79.8;ALFREDO WAGNER;Falta de ateno;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;4;1;2;1;1;1;3;1
174003;11/01/2007;Segunda;18:45:00;SC;101;131.5;BALNEARIO CAMBORIU;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174004;11/01/2007;Segunda;19:20:00;RS;290;673.8;URUGUAIANA;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;3;1;2;1;1;1;2;2
174005;11/01/2007;Segunda;15:20:00;GO;40;15;LUZIANIA;Outras;Sada de Pista;Sem Vtimas;Plena noite;Decrescente;Chuva;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174007;11/01/2007;Segunda;18:30:00;PB;230;153.4;CAMPINA GRANDE;Outras;Coliso Transversal;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Simples;Curva;Rural;2007;4;1;1;1;2;1;2;2
174008;11/01/2007;Segunda;18:20:00;SC;280;136.4;MAFRA;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;4;1;1;1;2;1;2;3
174009;11/01/2007;Segunda;17:15:00;RN;101;73.9;EXTREMOZ;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174010;11/01/2007;Segunda;18:40:00;SC;280;125;RIO NEGRINHO;Falta de ateno;Atropelamento de pessoa;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Urbano;2007;2;1;1;1;1;1;1;1
174011;11/01/2007;Segunda;17:30:00;SP;116;86.7;PINDAMONHANGABA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Nublado;Mltipla;Reta;Urbano;2007;3;1;1;1;3;1;1;3
174012;11/01/2007;Segunda;12:45:00;MG;381;347.3;JOAO MONLEVADE;Defeito mecnico em veculo;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Nublado;Simples;Curva;Urbano;2007;1;1;1;1;1;1;1;1
174013;11/01/2007;Segunda;20:55:00;RS;116;321;BARRA DO RIBEIRO;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;6;1;1;1;5;1;1;6
174014;11/01/2007;Segunda;12:20:00;CE;20;404.5;CAUCAIA;Dormindo;Coliso frontal;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174015;11/01/2007;Segunda;17:00:00;MG;50;147.7;UBERABA;Outras;Coliso lateral;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Rural;2007;3;1;1;1;1;1;2;2
174016;11/01/2007;Segunda;16:00:00;RS;116;303.6;GUAIBA;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174022;11/01/2007;Segunda;21:40:00;SC;282;513.6;XAXIM;Ingesto de lcool;Atropelamento de pessoa;Com Vtimas Fatais;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;1
174024;11/01/2007;Segunda;22:00:00;SC;101;281.4;IMBITUBA;Falta de ateno;Coliso com objeto fixo;Com Vtimas Feridas;Plena noite;Decrescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;1;1;2;1
174025;11/01/2007;Segunda;19:30:00;RS;287;354;JAGUARI;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Simples;Cruzamento;Rural;2007;5;1;1;1;4;1;1;2
174026;11/01/2007;Segunda;22:40:00;SE;101;94.6;NOSSA SENHORA DO SOCORRO;Outras;Incndio;Sem Vtimas;Plena noite;Decrescente;Nublado;Simples;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174029;11/01/2007;Segunda;17:20:00;RS;392;2.8;RIO GRANDE;No guardar distncia de segurana;Coliso traseira;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;3;1;1;1;2;1;1;2
174030;11/01/2007;Segunda;20:10:00;PA;316;13;MARITUBA;Desobedincia  sinalizao;Coliso lateral;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174031;11/01/2007;Segunda;22:20:00;PA;316;24;BENEVIDES;Outras;Coliso traseira;Com Vtimas Feridas;Plena noite;Decrescente;Nublado;Dupla;Reta;Rural;2007;4;1;2;1;2;1;2;2
174032;11/01/2007;Segunda;20:15:00;RS;116;319.5;BARRA DO RIBEIRO;Falta de ateno;Coliso lateral;Sem Vtimas;Anoitecer;Crescente;Ceu Claro;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
174033;11/01/2007;Segunda;18:10:00;SE;235;62;ITABAIANA;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Anoitecer;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
174034;11/01/2007;Segunda;21:00:00;GO;153;117.7;ESTRELA DO NORTE;Defeito mecnico em veculo;Coliso lateral;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
174036;11/01/2007;Segunda;21:45:00;RO;364;198.8;PIMENTA BUENO;Outras;Coliso com bicicleta;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;1;1;1;1
174037;11/01/2007;Segunda;19:40:00;SE;101;85.5;NOSSA SENHORA DO SOCORRO;Defeito na via;Coliso lateral;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;1;1;1;2
174038;11/01/2007;Segunda;15:20:00;SC;282;23;SANTO AMARO DA IMPERATRIZ;Desobedincia  sinalizao;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Cruzamento;Rural;2007;2;1;1;1;1;1;1;2
174039;11/01/2007;Segunda;14:30:00;SC;101;91.6;BARRA VELHA;Falta de ateno;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174040;11/01/2007;Segunda;17:09:00;PA;316;9;ANANINDEUA;Falta de ateno;Coliso com bicicleta;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;2
174042;11/01/2007;Segunda;19:30:00;RS;392;4.8;RIO GRANDE;Outras;Coliso traseira;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;1;1;1;2
174043;11/01/2007;Segunda;20:30:00;BA;367;22.8;PORTO SEGURO;Falta de ateno;Coliso lateral;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Simples;Cruzamento;Urbano;2007;2;1;1;1;2;1;1;2
174044;12/01/2007;Tera;11:20:00;RS;290;19.2;SANTO ANTONIO DA PATRULHA;Ultrapassagem indevida;Sada de Pista;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;1
174045;11/01/2007;Segunda;18:30:00;GO;60;127;GOIANAPOLIS;Velocidade incompatvel;Capotamento;Ignorado;Anoitecer;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174046;11/01/2007;Segunda;16:40:00;SC;282;27.7;SANTO AMARO DA IMPERATRIZ;Velocidade incompatvel;Coliso lateral;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;5;1;3;2;1;1;5;2
174048;11/01/2007;Segunda;13:05:00;GO;60;92;ANAPOLIS;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174049;12/01/2007;Tera;10:40:00;PE;101;94.5;CABO DE SANTO AGOSTINHO;Dormindo;Coliso traseira;Sem Vtimas;Plena noite;Crescente;Ignorada;Mltipla;Curva;Rural;2007;2;1;1;1;2;1;1;2
174050;11/01/2007;Segunda;15:50:00;MG;381;467.5;CONTAGEM;Falta de ateno;Atropelamento de pessoa;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;1
174051;11/01/2007;Segunda;18:30:00;SE;235;42;ITABAIANA;Ingesto de lcool;Atropelamento de pessoa;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;3;1;3;1;1;1;3;1
174052;12/01/2007;Tera;10:00:00;SC;282;157.1;BOM RETIRO;Velocidade incompatvel;Coliso com objeto fixo;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;4;1;2;1;1;1;3;1
174053;11/01/2007;Segunda;14:00:00;SC;470;22.7;ILHOTA;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174054;11/01/2007;Segunda;15:30:00;PI;343;265;CAMPO MAIOR;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174055;11/01/2007;Segunda;17:00:00;CE;222;3.1;FORTALEZA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Sol;Mltipla;Reta;Urbano;2007;3;1;1;1;3;1;1;3
174057;11/01/2007;Segunda;13:45:00;RS;290;66.6;GRAVATAI;Defeito mecnico em veculo;Incndio;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174058;11/01/2007;Segunda;15:30:00;PA;316;11;MARITUBA;Dormindo;Coliso Transversal;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174060;11/01/2007;Segunda;17:45:00;RS;472;572.3;URUGUAIANA;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;4;1;2;2;1;1;4;1
174061;11/01/2007;Segunda;14:45:00;SC;470;13.5;NAVEGANTES;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174062;12/01/2007;Tera;12:30:00;SP;153;347.1;OURINHOS;Animais na Pista;Atropelamento de animal;Sem Vtimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174063;11/01/2007;Segunda;17:20:00;SC;101;305;LAGUNA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
174064;12/01/2007;Tera;12:20:00;PB;101;85.9;BAYEUX;Animais na Pista;Atropelamento de animal;Com Vtimas Feridas;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;2007;4;1;1;1;2;1;2;2
174065;11/01/2007;Segunda;14:25:00;SC;101;311.4;LAGUNA;Falta de ateno;Coliso frontal;Com Vtimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Urbano;2007;7;1;2;2;3;1;4;4
174066;11/01/2007;Segunda;23:40:00;RS;116;52.4;VACARIA;Ingesto de lcool;Tombamento;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174069;11/01/2007;Segunda;18:20:00;PA;316;11;MARITUBA;Falta de ateno;Coliso traseira;Sem Vtimas;Anoitecer;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
174071;11/01/2007;Segunda;17:10:00;PI;402;73.6;LUIS CORREIA;No guardar distncia de segurana;Coliso com bicicleta;Com Vtimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174074;12/01/2007;Tera;12:30:00;SP;116;287.3;ITAPECERICA DA SERRA;Dormindo;Sada de Pista;Sem Vtimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174075;11/01/2007;Segunda;18:00:00;MG;262;364.8;JUATUBA;Outras;Coliso traseira;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;4;1;1;1;3;1;1;3
174076;11/01/2007;Segunda;12:40:00;PR;376;683;GUARATUBA;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Nevoeiro/neblina;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174077;12/01/2007;Tera;11:18:00;SP;116;16;LAVRINHAS;Outras;Coliso com objeto fixo;Sem Vtimas;Plena noite;Crescente;Nublado;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174079;11/01/2007;Segunda;21:00:00;SC;470;49.6;BLUMENAU;Desobedincia  sinalizao;Coliso Transversal;Com Vtimas Feridas;Plena noite;Crescente;Nublado;Simples;Reta;Urbano;2007;3;1;1;1;2;1;1;2
174084;11/01/2007;Segunda;20:45:00;SC;101;225.5;PALHOCA;Desobedincia  sinalizao;Coliso Transversal;Com Vtimas Feridas;Plena noite;Decrescente;Nublado;Simples;Reta;Urbano;2007;3;1;1;1;1;1;2;2
174086;11/01/2007;Segunda;15:10:00;SP;116;227;GUARULHOS;Outras;Capotamento;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Mltipla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174099;11/01/2007;Segunda;16:40:00;SC;280;11.9;SAO FRANCISCO DO SUL;Ultrapassagem indevida;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
174100;12/01/2007;Tera;17:00:00;SC;282;61.9;RANCHO QUEIMADO;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174102;12/01/2007;Tera;16:30:00;SC;101;226;PALHOCA;Falta de ateno;Coliso traseira;Sem Vtimas;Amanhecer;Decrescente;Chuva;Simples;Reta;Urbano;2007;3;1;1;1;3;1;1;3
174103;12/01/2007;Tera;16:50:00;SC;282;61.9;RANCHO QUEIMADO;Velocidade incompatvel;Sada de Pista;Com Vtimas Feridas;Amanhecer;Crescente;Chuva;Simples;Curva;Rural;2007;3;1;3;1;1;1;3;1
174106;11/01/2007;Segunda;14:10:00;SP;153;70.3;SAO JOSE DO RIO PRETO;Ingesto de lcool;Coliso lateral;Sem Vtimas;Plena noite;Crescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
